"fips","county","state","date.x","weekly new cases","days_from_start","log_rolled_cases.x","t0.hat","tau.hat","predicted.grf.future","predicted.grf.future.0","predicted.grf.future.last","Predicted_Double_Days","predicted.grf.past","block.mse"
8045,"Garfield","Colorado","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,"Gilpin","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8049,"Grand","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8051,"Gunnison","Colorado","2020-03-16",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8053,"Hinsdale","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8055,"Huerfano","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8057,"Jackson","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8059,"Jefferson","Colorado","2020-03-16",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8061,"Kiowa County","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8063,"Kit Carson","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8065,"Lake","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8067,"La Plata","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8069,"Larimer","Colorado","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8071,"Las Animas","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8073,"Lincoln","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8075,"Logan","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8077,"Mesa","Colorado","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8079,"Mineral","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8081,"Moffat","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8083,"Montezuma","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8085,"Montrose","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8087,"Morgan","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8089,"Otero","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8091,"Ouray","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8093,"Park","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8095,"Phillips","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8097,"Pitkin","Colorado","2020-03-16",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8099,"Prowers","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8101,"Pueblo","Colorado","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8103,"Rio Blanco","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8105,"Rio Grande","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8107,"Routt","Colorado","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8109,"Saguache","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8111,"San Juan","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8113,"San Miguel","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8115,"Sedgwick","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8117,"Summit","Colorado","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8119,"Teller","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8121,"Washington","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8123,"Weld","Colorado","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8125,"Yuma","Colorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9001,"Fairfield","Connecticut","2020-03-16",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9003,"Hartford","Connecticut","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9005,"Litchfield","Connecticut","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9007,"Middlesex","Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9009,"New Haven","Connecticut","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9011,"New London","Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9013,"Tolland","Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9015,"Windham","Connecticut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10001,"Kent","Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10003,"New Castle","Delaware","2020-03-16",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10005,"Sussex","Delaware",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11001,"District of Columbia","District of Columbia","2020-03-16",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12001,"Alachua","Florida","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12003,"Baker","Florida","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12005,"Bay","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12007,"Bradford","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12009,"Brevard","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12011,"Broward","Florida","2020-03-16",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12013,"Calhoun","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12015,"Charlotte","Florida","2020-03-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12017,"Citrus","Florida","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12019,"Clay","Florida","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12021,"Collier","Florida","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12023,"Columbia","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12027,"DeSoto","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12029,"Dixie","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12031,"Duval","Florida","2020-03-16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12033,"Escambia","Florida","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12035,"Flagler","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12037,"Franklin","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12039,"Gadsden","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12041,"Gilchrist","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12043,"Glades","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12045,"Gulf","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12047,"Hamilton","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12049,"Hardee","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12051,"Hendry","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12053,"Hernando","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12055,"Highlands","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12057,"Hillsborough","Florida","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12059,"Holmes","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12061,"Indian River","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12063,"Jackson","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12065,"Jefferson","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12067,"Lafayette","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12069,"Lake","Florida","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12071,"Lee","Florida","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12073,"Leon","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12075,"Levy","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12077,"Liberty","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12079,"Madison","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12081,"Manatee","Florida","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12083,"Marion","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12085,"Martin","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12086,"Miami-Dade","Florida","2020-03-16",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12087,"Monroe","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12089,"Nassau","Florida","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12091,"Okaloosa","Florida","2020-03-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12093,"Okeechobee","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12095,"Orange","Florida","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12097,"Osceola","Florida","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12099,"Palm Beach","Florida","2020-03-16",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12101,"Pasco","Florida","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12103,"Pinellas","Florida","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12105,"Polk","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12107,"Putnam","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12109,"St. Johns","Florida","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12111,"St. Lucie","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12113,"Santa Rosa","Florida","2020-03-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12115,"Sarasota","Florida","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12117,"Seminole","Florida","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12119,"Sumter","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12121,"Suwannee","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12123,"Taylor","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12125,"Union","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12127,"Volusia","Florida","2020-03-16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12129,"Wakulla","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12131,"Walton","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12133,"Washington","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13001,"Appling","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13003,"Atkinson","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13005,"Bacon","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13007,"Baker","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13009,"Baldwin","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13011,"Banks","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13013,"Barrow","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13015,"Bartow","Georgia","2020-03-16",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13017,"Ben Hill","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13019,"Berrien","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13021,"Bibb","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13023,"Bleckley","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13025,"Brantley","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13027,"Brooks","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13029,"Bryan","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13031,"Bulloch","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13033,"Burke","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13035,"Butts","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13037,"Calhoun","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13039,"Camden","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13043,"Candler","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13045,"Carroll","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13047,"Catoosa","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13049,"Charlton","Georgia","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13051,"Chatham","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13053,"Chattahoochee","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13055,"Chattooga","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13057,"Cherokee","Georgia","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13059,"Clarke","Georgia","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13061,"Clay","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13063,"Clayton","Georgia","2020-03-16",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13065,"Clinch","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13067,"Cobb","Georgia","2020-03-16",18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13069,"Coffee","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13071,"Colquitt","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13073,"Columbia","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13075,"Cook","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13077,"Coweta","Georgia","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13079,"Crawford","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13081,"Crisp","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13083,"Dade","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13085,"Dawson","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13087,"Decatur","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13089,"DeKalb","Georgia","2020-03-16",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13091,"Dodge","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13093,"Dooly","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13095,"Dougherty","Georgia","2020-03-16",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13097,"Douglas","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13099,"Early","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13101,"Echols","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13103,"Effingham","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13105,"Elbert","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13107,"Emanuel","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13109,"Evans","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13111,"Fannin","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13113,"Fayette","Georgia","2020-03-16",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13115,"Floyd","Georgia","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13117,"Forsyth","Georgia","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13119,"Franklin","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13121,"Fulton","Georgia","2020-03-16",22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13123,"Gilmer","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13125,"Glascock","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13127,"Glynn","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13129,"Gordon","Georgia","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13131,"Grady","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13133,"Greene","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13135,"Gwinnett","Georgia","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13137,"Habersham","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,"Hall","Georgia","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13141,"Hancock","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13143,"Haralson","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13145,"Harris","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13147,"Hart","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13149,"Heard","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13151,"Henry","Georgia","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13153,"Houston","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13155,"Irwin","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13157,"Jackson","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13159,"Jasper","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13161,"Jeff Davis","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13163,"Jefferson","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13165,"Jenkins","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13167,"Johnson","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13169,"Jones","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13171,"Lamar","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13173,"Lanier","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13175,"Laurens","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13177,"Lee","Georgia","2020-03-16",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13179,"Liberty","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13181,"Lincoln","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13183,"Long","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13185,"Lowndes","Georgia","2020-03-16",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13187,"Lumpkin","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13189,"McDuffie","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13191,"McIntosh","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13193,"Macon","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13195,"Madison","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13197,"Marion","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13199,"Meriwether","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13201,"Miller","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13205,"Mitchell","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13207,"Monroe","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13209,"Montgomery","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13211,"Morgan","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13213,"Murray","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13215,"Muscogee","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13217,"Newton","Georgia","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13219,"Oconee","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13221,"Oglethorpe","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13223,"Paulding","Georgia","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13225,"Peach","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13227,"Pickens","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13229,"Pierce","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13231,"Pike","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13233,"Polk","Georgia","2020-03-16",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13235,"Pulaski","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13237,"Putnam","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13239,"Quitman","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13241,"Rabun","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13243,"Randolph","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13245,"Richmond","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13247,"Rockdale","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13249,"Schley","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13251,"Screven","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13253,"Seminole","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13255,"Spalding","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13257,"Stephens","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13259,"Stewart","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13261,"Sumter","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13263,"Talbot","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13265,"Taliaferro","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13267,"Tattnall","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13269,"Taylor","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13271,"Telfair","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13273,"Terrell","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13275,"Thomas","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13277,"Tift","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13279,"Toombs","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13281,"Towns","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13283,"Treutlen","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13285,"Troup","Georgia","2020-03-16",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13287,"Turner","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13289,"Twiggs","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13291,"Union","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13293,"Upson","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13295,"Walker","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13297,"Walton","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13299,"Ware","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13301,"Warren","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13303,"Washington","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13305,"Wayne","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13307,"Webster","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13309,"Wheeler","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13311,"White","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
